Sample_ID	RA_rep	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date	Group
zgadzaj_2018_00162	0.686698176907495	4_NR5	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00163	0.794197031039136	4_SR1	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00164	0.800807537012113	4_SR2	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00165	0.821476510067114	4_SR3	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00166	0.787305874409183	4_SR4	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00167	0.802816901408451	4_SR5	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00168	0.832102081934184	4_SR6	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00169	0.812877263581489	4_SR7	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00170	0.804435483870968	4_SR8	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00171	0.799865229110512	4_CR1	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00172	0.809911744738629	4_CR2	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00173	0.790006752194463	4_CR3	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00174	0.85137861466039	4_CR4	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00175	0.770679219905851	4_CR5	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00176	0.812837837837838	4_CR6	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00177	0.811486486486487	4_CR7	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00178	0.78629579375848	4_CR8	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00179	0.8582995951417	4_RR1	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00180	0.835690235690236	4_RR2	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00181	0.856086079354405	4_RR3	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00182	0.725795531482735	4_RR4	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00183	0.746801346801347	4_RR5	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00184	0.767114093959732	4_RR6	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00185	0.792592592592593	4_RR7	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00186	0.832996632996633	4_RR8	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00187	0.78479293957909	4_GRh1	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00188	0.796769851951548	4_GRh2	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00189	0.801485482781904	4_GRh3	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00190	0.833670033670034	4_GRh4	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00191	0.850033624747814	4_GRh5	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00192	0.872240802675585	4_GRh6	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00193	0.8453261600538	4_GRh7	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00194	0.794612794612795	4_NRh1	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00195	0.727088948787062	4_NRh2	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00196	0.702501690331305	4_NRh3	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00197	0.768292682926829	4_NRh4	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00198	0.77027027027027	4_NRh5	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00199	0.756720430107527	4_SRh1	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00200	0.764942914707858	4_SRh2	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00201	0.767520215633423	4_SRh3	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00202	0.774476704929102	4_SRh4	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00203	0.711945392491468	4_SRh5	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00204	0.788836583725622	4_SRh6	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00205	0.805238415043653	4_SRh7	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00206	0.77063599458728	4_SRh8	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00207	0.808943089430894	4_CRh1	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00208	0.797579018157364	4_CRh2	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00209	0.783018867924528	4_CRh3	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00210	0.781990521327014	4_CRh4	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00211	0.720647773279352	4_CRh5	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00212	0.779431664411367	4_CRh6	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00213	0.798517520215633	4_CRh7	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00214	0.770161290322581	4_CRh8	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00215	0.815312290127602	4_RRh1	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00216	0.808882907133244	4_RRh2	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00217	0.817269076305221	4_RRh3	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00218	0.809683927370545	4_RRh4	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00219	0.807795698924731	4_RRh5	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00220	0.819407008086253	4_RRh6	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00221	0.78336686787391	4_RRh7	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00222	0.810865191146881	4_RRh8	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_rhizosphere
